,Unnamed: 0,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price,sourcefilename
6,6,WII,"July 26, 2022",4.0 out of 5 stars,Computer,Good basic computer for pricepoint,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
7,7,loni,"July 19, 2022",4.0 out of 5 stars,Ok,Last most of the day,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
8,8,Ty Gibs,"May 21, 2022",4.0 out of 5 stars,Overall Good,"I like the size of the computer , very affordable only concern I have right now is sometimes the screen will go blank and I have to turn the computer on and off and it does random updates, I’ve had the computer almost a week now so hopefully the initial updates are finished but outside of that it’s a very good computer and hopefully no other issues !","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
9,9,Bigsky,"August 11, 2022",5.0 out of 5 stars,Deal,Easy to use,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
10,10,Ms5feet9,"August 14, 2022",3.0 out of 5 stars,Don't come to this model looking to use an effective camera or microphone.,"I purchased this so I wouldn't have to keep lugging my district-issued laptop back and forth to my campus.  I only use the camera for zoom meetings.  This is the WORST quality in a camera I've ever (not) seen.  It shows very grainy and dark outside of zoom.  But in zoom meetings, it gives 100% retro!  And apparently using the microphone also gives some type of feedback to your zoom listeners.  No problems detected with the speakers thus far, however.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
11,11,Amazon Customer,"August 6, 2022",5.0 out of 5 stars,Works great for my work from home,Work great for my work from home job,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
12,12,KC,"August 21, 2022",3.0 out of 5 stars,Does the bare minimum,It’s a good little computer for doing the bare minimum. I can’t get any of our printers to hook up with it though. Not sure what kind of printer will but I guess I’ll have to buy one specifically that it will sync to.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
13,13,MartyReads,"May 18, 2022",5.0 out of 5 stars,Winner When you need just the basics -- without throwing it out like a Chromebook,"I was keeping an eye peeled for a decent little machine for a secondary from the fully loaded laptop we also have.  The price was nice and it had a better processor than any of the previous reviews I'd read and did NOT come with a Chromebook expiration date like most laptops in this price range.  I do not like ""throw away"" / disposable culture.  Great for web searching, NYT games, email and word processing. Also great for us when we want to connect bluetooth devices. The small size is a plus when you want to take on the go, or just carry to another spot.  Had no trouble setting up, came with virus protection and more.  It's actually a pretty nice deal with all that's included.  Would make a nice starter for a student as long as processor speed and memory are considered.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
14,14,Claude Hand,"July 29, 2022",5.0 out of 5 stars,easy to setup,had trouble with outlook and contacts. confusing,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
15,15,katy chadd,"July 19, 2022",5.0 out of 5 stars,We end up buying nee laptops every 2-3 years,"Bought this for my son's 14th birthday, he picked it out. He loves it","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
16,16,Darrell Holloway,"July 22, 2022",5.0 out of 5 stars,Love it,It’s just the best laptop,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
17,17,CRC!,"July 18, 2022",5.0 out of 5 stars,Good Product,Great value for the money.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
18,18,Nathan Richards,"January 28, 2022",4.0 out of 5 stars,Great except for the camera,I love how light and small it is. I can easily fit it places. The camera quality isn’t really good so if you want photo and video quality this isn’t the best but you can get an ass on camera and everything will be amazing. I love being a writer with this because it’s so light and small and I can take it anywhere. I also can have as many tabs and applications open for when I’m working on multiple projects. If it had better camera quality then it would be a 5 star purchase easily.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
19,19,Michelle Pratte,"June 28, 2022",5.0 out of 5 stars,Awesome,We got this for our daughter's birthday for her photos she loves it!!!,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
20,20,Camaleón,"March 20, 2022",4.0 out of 5 stars,Resolución de pantalla regular,"Muy buen precio ,la batería funciona muy bien tes muy liviana.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
21,21,ron,"April 11, 2022",5.0 out of 5 stars,,,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
22,22,NomadicDee,"January 16, 2022",4.0 out of 5 stars,Just what I required for trouble free Slingbox streaming from Canada,I was having major difficulty finding a dependable laptop to use to stream my Canadian PVR using a Slingbox. This laptop has been the best one that I have ever used for this purpose in the 10 plus years that we have been using the Slingbox to watch our t.v. any where in the world.The fact that it boots up fast and has amazing battery life and has Windows 11 are all just plusses for my enjoyment.Really like this laptop.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
23,23,Arlene,"June 28, 2022",5.0 out of 5 stars,Good for basics,"Needed a new laptoo pronto but couldn't afford a more robust model. This gets the job done but had to order an exterior HD as once I had transferred my giles from my old laptop, I'd used about 80% of the memory. I'd get this for kids who need a laptop for school but definitely not for gaming or DTP needs.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
24,24,Caleb,"May 20, 2022",5.0 out of 5 stars,Neat,Thiin,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
25,25,Barb,"June 16, 2022",5.0 out of 5 stars,Very affordable and perfect for my purposes.,It was less than $300 and I was afraid of what I was going to get but was pleasantly surprised.  Its perfect for all my needs.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
26,26,TONY G. W.,"February 14, 2022",4.0 out of 5 stars,Works for what he needed it to do.,Simple games,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
27,27,Carlos,"January 16, 2022",4.0 out of 5 stars,It does the job.,Battery fully charged doesn’t last long.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
28,28,Brian Diederich,"April 13, 2022",3.0 out of 5 stars,Compact and efficient product.,Great product! Wish the size was a bit larger with a numbered keypad but great for everyday use.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
29,29,James,"July 2, 2022",2.0 out of 5 stars,Going to return it,Going to return itCannot add memory soldered inHard drive too small all the stuff that they have on it takes all the room can’t put anything on it too bad it’s a nice little laptop,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
30,30,Derricka,"March 24, 2022",5.0 out of 5 stars,The set up of this product was easy and simple. I love this laptop..,"The set up of this laptop was easy and simple. This laptop is being used for my t-shirt business. I'm a beginner, so this was very easy to use with my machine. It's very lite weight!","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
31,31,Angel Fisher,"February 22, 2022",3.0 out of 5 stars,Microsoft rips you off,"The laptop is fine, but I prefer Chrome for my browser.  I can change it from Microsoft Edge that my computer came with...if I pay for the professional version of Windows.  Forget it.  I will use this computer, but next time I will be sure to avoid anything running Microsoft!!","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
32,32,Alexa Miller,"February 6, 2022",3.0 out of 5 stars,"Cheap, and obviously so.","Pros: Looks good, lightweight.Cons: Crashes when running simple programs like Microsoft Word.  Can't run anything more complex without slowing down to a grinding halt.  Battery life is abysmal.  Slow to load anything.It's a cheap laptop, it'll do the bare basics but that's it.  You're better off buying a used laptop with better specs.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
33,33,Shavon Meads,"December 31, 2021",4.0 out of 5 stars,New computer,Nice computer for what I use it for!,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
34,34,Laurie,"January 2, 2022",4.0 out of 5 stars,Great for school kids (young adults).,"For online school, Granddaughter loved it,","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
35,35,Hélène de Tombelaine,"January 2, 2022",4.0 out of 5 stars,Good quality. Light weight.,I like it. Charges very fast.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
36,36,Alice Figueroa,"April 20, 2022",5.0 out of 5 stars,Amazing Tool!,I liked the light weight and the price. It’s excellent to carry around without a problem.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
37,37,Philip Bloji,"March 5, 2022",3.0 out of 5 stars,Good,I bought this item two weeks ago and it works well for me. Slim and very easy to carry. Love the color as well. But there's no keyboard light installed on it.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
38,38,Anthony Ehrhardt,"April 12, 2022",3.0 out of 5 stars,definitely not enough disk space,Laptop is nice but I kept running out of disk space,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
39,39,Jëk,"April 16, 2022",5.0 out of 5 stars,Sophisticated,So far good the battery is a little tiny nevertheless it's the machine,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
40,40,Victoria Griffey,"August 14, 2022",5.0 out of 5 stars,Great for the low price,"We bought this lap top for small uses. FB, emails, surfing the web. It's been just what we need. The thinnest and how beautiful the screen color and size was amazing to see. Set up was so easy. I did youtube it to get a jump on it before I bought it and for set up. Which I was so happy I did.  Just need a wireless printer and we are good to go! Goodbye desk top.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
41,41,Gregg H.,"July 25, 2022",4.0 out of 5 stars,Good value for the price,"There a two areas that are not as good as my old Dell laptop that I replaced due to it can't run Win 11: battery life and screen brightness.  Battery life is the biggest disappointment at typically less than an hour but the screen difference was easy to get used to. Other than those two things it meets or beats the Dell on performance, weight, keyboard size, ports, touchpad, etc.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
42,42,healthy,"August 9, 2022",4.0 out of 5 stars,A Little Slow,"This is a good basic computer. It is easy to set up and use, and I like the bonus of getting Microsoft office suite for one year free. I find it a little slow when loading internet pages.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
43,43,Amazon Customer,"August 28, 2022",5.0 out of 5 stars,The space that you will need 2 do your  work,"Yes like the color style  and thatIs compact, good for gaming,School work and chatting withFriends, dating,look up information. Thanks very muco.","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
44,44,Tonia Cournoyer,"August 20, 2022",4.0 out of 5 stars,Great buy,My nephew loves it.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
45,45,Scorpio ,"August 8, 2022",5.0 out of 5 stars,Just what I expected!,The only things I'm missing is DVD/cd player.  Also I haven't been able to work my  little on screen cat game.  Love everything else about it. I wish the touch pad had three buttons so I can play with the cat app.,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
46,46,WII,"July 26, 2022",4.0 out of 5 stars,Computer,Good basic computer for pricepoint,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
47,47,loni,"July 19, 2022",4.0 out of 5 stars,Ok,Last most of the day,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
48,48,Ty Gibs,"May 21, 2022",4.0 out of 5 stars,Overall Good,"I like the size of the computer , very affordable only concern I have right now is sometimes the screen will go blank and I have to turn the computer on and off and it does random updates, I’ve had the computer almost a week now so hopefully the initial updates are finished but outside of that it’s a very good computer and hopefully no other issues !","Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
49,49,Bigsky,"August 11, 2022",5.0 out of 5 stars,Deal,Easy to use,"Lenovo IdeaPad 1 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Windows 11 in S Mode, Ice Blue",&261,review4.csv
0,0,Patricia M Fahy,"July 23, 2022",5.0 out of 5 stars,Good value.,Durability is really important in laptops as they tend to move around and travel with you . They are subject to more accidental bumps .I have had a laptopf for 32 years and have found this brand to be particularly durable. seems to last double the time of other cheaper brands. love the touch screen. Only negative is I am not a fan of windows 11 - seems like I am being coerced  into Microsoft land - for search/ storage/office - keeps pushing products which have fees attached.,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
1,1,Terri,"August 13, 2022",5.0 out of 5 stars,recommended.,Works great love touch screen easy to set up.,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
2,2,Lewguitar,"April 16, 2022",4.0 out of 5 stars,I like the laptop a lot.  I dislike the blue hue the screen gives to all images.,"The computer itself works fine and does everything I want it to.  I like it very much.  It actually seems to function a little faster and easier than my Lenovo Yoga.  But I like the screen of my Yoga much more.  The screen of the Ideapad 3 adds a light blue hue to everything, especially photos.  This throws the colors off.  It also feels ""depressing"" - it affects my mood.  There are ways to change the display to cooler shades or warmer shades but to my eyes, the options look worse than the factory color tones.  Maybe this can be corrected, but my Lenovo Yoga looked great right out of the box.  This Lenovo Ideapad3 does not.  I think some of the problem has to do with the angle the screen is opened to.  The image fades or deepens, deepening upon the angle you are viewing the screen from.  My Yoga is not this sensitive, and the screen has a sharper image.  That's my only complaint.  The colors of the screen don't look as vivid or sharp or accurate, as they do on my Lenovo Yoga.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
3,3,rohanw,"June 25, 2022",4.0 out of 5 stars,Nice computer. So far so good.,"Handles my day to day work, no lag. Main disappointment, battery life could be better especially since I don't do much media (if any), mainly work with word processing, email and online web applications that don't require much resources.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
4,4,Travel King,"August 1, 2022",5.0 out of 5 stars,Great laptop for the price,Light weigh works well,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
5,5,Kirsten M Boyd,"August 31, 2021",4.0 out of 5 stars,Great Features but Poor Hardware,"I purchased this purely for the RAM and Memory, so far so good. The computer is fast and capable of utilizing all of the software needed for my day to day work and internet streaming is pretty instant when it comes to loading. The main negatives I have are in regards to the hardware. The power cable is short and the part with that plugs into the outlet is a bulky brick that falls of easily due to the weight. Also, the brightness when plugged in is significantly brighter than when it is not plugged in. I tried to override the display settings so that it is just as bright when it is unplugged but it will not let me do it in the simple commands menu. Those annoying things that I just mentioned are manageable if you do not mind getting up a little more often to deal with the charger. Other minor hardware features that I actually like include the built in privacy cover for the webcam, and having more USB-A ports available compared to my previous laptop.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
6,6,Andrea,"April 27, 2022",5.0 out of 5 stars,Replacement laptop,"Broke the screen on my previous laptop and my IT friend suggested this laptop with the upgraded memory since it would have cost way too much to replace the screen on the other laptop. Great value for the money compared with most of the other brands that I have purchased prior. Didn’t plan on buying a touchscreen, but it’s okay.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
7,7,LisaT,"May 22, 2022",5.0 out of 5 stars,Easy to use,Very easy to use,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
8,8,Diane L.,"March 3, 2022",5.0 out of 5 stars,Great machine!,"I have had IBM Think Pads for many years.  I LOVE this machine!  Being an old Windows 7 person, the learning curve on Windows 10-11 was a little daunting.  But, we're getting there.  Couldn't be happier.  Great service from the company too.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
9,9,Lisa,"April 16, 2022",5.0 out of 5 stars,Good value,Love it ! Fast and does the job we need done.,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
10,10,Jamie Mannrique,"April 6, 2022",5.0 out of 5 stars,Price was great,Bought this so me and my grandson larger than a tablet,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
11,11,Bob,"January 12, 2022",5.0 out of 5 stars,Great laptop for an excellent price...,"I have been using this laptop for about a month and I love it! It's a great device, has excellent features, is very lightweight, and is just the machine I need for my daily routine! I won't be going back to an HP laptop anytime soon.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
12,12,William Araya,"March 25, 2022",5.0 out of 5 stars,Smooth,Just a great mid range laptop. Cannot go wrong with it!,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
13,13,Waylon B.,"April 27, 2021",5.0 out of 5 stars,Very lightweight and fast,"I've only had this new Lenovo laptop for a few weeks but love it. I is thin, lightweight, and runs very fast. The first night I used it, it did freeze up on me but I think I was just feeding it too much before it was completely set up. Haven't had any kind of issue since then. Screen may not be the brightest that I have seen but it is still fine. My only complaint would be the speakers...not much volume but I can just plug another speaker into it. I would definitely recommend this laptop.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
14,14,Alan E. Smith,"January 21, 2022",5.0 out of 5 stars,HAPPY WITH MY NEW LENOVO,Fast and easy to use.  Very pleased.,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
15,15,Rhea,"July 11, 2021",5.0 out of 5 stars,"Great quality, durable, great for everyday use","Very durable and great quality! I don’t use it much for anything special- just cruising the internet and streaming videos for myself and my kids. The kids have knocked it down off the couch and bed and stuff more than a few times, and it has never had any issues. Wish the screen was a little brighter- but it’s still plenty bright.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
16,16,Lee Family,"October 12, 2020",5.0 out of 5 stars,Wonderful experience!,"I was initially apprehensive ordering an upgraded laptop online, but looked around the internet, particularly Ebay, and didn't see any reviews that were negative enough to give me pause. I ordered the Lenovo Ideapad 3, upgraded to 20 GB ram and 1 TB SSD.  I was pleased that the product came two days early and has been just as I had hoped, right out of the box. I didn't order the ""best"" or newest laptop, but I think with the upgrades that were (so easily) available, that I  have a device that will more than meet my needs, at a fraction of the price.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
17,17,jonathan suarez,"October 12, 2020",5.0 out of 5 stars,Excellent for school work.,"I needed a replacement for my other laptop as my son is using it for online elementary school. My old laptop works great but it is a few years old. I wanted a nicer display, more ram and more storage in an SSD. This computer met all those requirements, and is very good at multitasking. I'm completing my degree online and run two monitors and multiple programs at once, this laptop has no issue running them. It arrived much sooner than expected as well. It is also very light and thin, which is great for when I taken it with me during my travels.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
18,18,Ashlee Spring,"December 29, 2020",4.0 out of 5 stars,Great buy!,Got this for my daughter for college. She loves it and said she can do all she needs for all her classes on it! Great computer for the price!,"Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
19,19,Jacqui S,"March 24, 2021",5.0 out of 5 stars,Great speed,"I looked for a long time to find a good laptop. This one is very light weight and fast. I misread the product description and thought it was touch screen, which it isn't, but that is something I can look past based on the speed of the computer.","Lenovo IdeaPad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4 RAM, 1TB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",&600,review5.csv
